id,title,first_author,authors,year,primary_area,subcategory,discovery_topics,venue_from_source,journal_reference_from_source,arxiv_id,doi,opened_url,verification_status,review_decision,review_note,review_level,full_text_review,opened_at_utc,evidence_json,discovery_urls,metadata_correction_note
P0120,MineDojo: Building Open-Ended Embodied Agents with Internet-Scale Knowledge,"Fan, Linxi","Fan, Linxi | Wang, Guanzhi | Jiang, Yunfan | Mandlekar, Ajay | Yang, Yuncong | Zhu, Haoyi | Tang, Andrew | Huang, De-An | Zhu, Yuke | Anandkumar, Anima",2022,Environment,具身、游戏与模拟环境,Embodied/game/simulation environments,Advances in Neural Information Processing Systems,,,10.52202/068431-1333,https://papers.nips.cc/paper_files/paper/2022/hash/74a67268c5cc5910f64938cac4526a90-Abstract-Datasets_and_Benchmarks.html,verified_metadata,bibliographic_screening,按发现源主题与题名归类；具体环境因素及结论待全文编码。,Source metadata verification and topic screening,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T05:52:50.753938+00:00,evidence/df9ca2d7116d63a40b08.json,https://arxiv.org/html/2606.12191v1,
P0121,RMA: Rapid Motor Adaptation for Legged Robots,"Kumar, Ashish","Kumar, Ashish | Fu, Zipeng | Pathak, Deepak | Malik, Jitendra",2021,Environment,具身、游戏与模拟环境,机器人与世界模型,arXiv (preprint repository; acceptance not inferred),,2107.04034,,https://arxiv.org/abs/2107.04034,verified_metadata,bibliographic_screening,按发现源主题与题名归类；具体环境因素及结论待全文编码。,Source metadata verification and topic screening,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T05:55:15.865849+00:00,evidence/3cd9219dd26aa4079d65.json,local:环境坐标空间-综述与提案-v3.0.md#reference-64,
P0122,Sim-to-Real Transfer in Deep Reinforcement Learning for Robotics: a Survey,"Zhao, Wenshuai","Zhao, Wenshuai | Queralta, Jorge Peña | Westerlund, Tomi",2020,Environment,具身、游戏与模拟环境,机器人与世界模型,arXiv (preprint repository; acceptance not inferred),"2020 IEEE Symposium Series on Computational Intelligence (SSCI), 2020, pp. 737-744",2009.13303,10.1109/SSCI47803.2020.9308468.,https://arxiv.org/abs/2009.13303,verified_metadata,bibliographic_screening,按发现源主题与题名归类；具体环境因素及结论待全文编码。,Source metadata verification and topic screening,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T05:55:17.245661+00:00,evidence/590c63c5c5c8ea390755.json,local:环境坐标空间-综述与提案-v3.0.md#reference-66,
P0123,Learning Dexterous In-Hand Manipulation,OpenAI,"OpenAI | Andrychowicz, Marcin | Baker, Bowen | Chociej, Maciek | Jozefowicz, Rafal | McGrew, Bob | Pachocki, Jakub | Petron, Arthur | Plappert, Matthias | Powell, Glenn | Ray, Alex | Schneider, Jonas | Sidor, Szymon | Tobin, Josh | Welinder, Peter | Weng, Lilian | Zaremba, Wojciech",2018,Environment,具身、游戏与模拟环境,机器人与世界模型,arXiv (preprint repository; acceptance not inferred),,1808.00177,,https://arxiv.org/abs/1808.00177,verified_metadata,bibliographic_screening,按发现源主题与题名归类；具体环境因素及结论待全文编码。,Source metadata verification and topic screening,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T05:55:15.132413+00:00,evidence/a11abd84f89258f2e618.json,local:环境坐标空间-综述与提案-v3.0.md#reference-63,
P0124,Sim-to-Real via Sim-to-Sim: Data-efficient Robotic Grasping via Randomized-to-Canonical Adaptation Networks,"James, Stephen","James, Stephen | Wohlhart, Paul | Kalakrishnan, Mrinal | Kalashnikov, Dmitry | Irpan, Alex | Ibarz, Julian | Levine, Sergey | Hadsell, Raia | Bousmalis, Konstantinos",2018,Environment,具身、游戏与模拟环境,机器人与世界模型,arXiv (preprint repository; acceptance not inferred),,1812.07252,,https://arxiv.org/abs/1812.07252,verified_metadata,bibliographic_screening,按发现源主题与题名归类；具体环境因素及结论待全文编码。,Source metadata verification and topic screening,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T05:55:13.791976+00:00,evidence/cd3537f3ac717bd6c436.json,local:环境坐标空间-综述与提案-v3.0.md#reference-61,
P0125,Preparing for the Unknown: Learning a Universal Policy with Online System Identification,"Yu, Wenhao","Yu, Wenhao | Tan, Jie | Liu, C. Karen | Turk, Greg",2017,Environment,具身、游戏与模拟环境,机器人与世界模型,arXiv (preprint repository; acceptance not inferred),,1702.02453,,https://arxiv.org/abs/1702.02453,verified_metadata,bibliographic_screening,按发现源主题与题名归类；具体环境因素及结论待全文编码。,Source metadata verification and topic screening,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T05:55:16.941515+00:00,evidence/8caebd4093ac759fa7be.json,local:环境坐标空间-综述与提案-v3.0.md#reference-65,
P0126,Sim-to-Real Transfer of Robotic Control with Dynamics Randomization,"Peng, Xue Bin","Peng, Xue Bin | Andrychowicz, Marcin | Zaremba, Wojciech | Abbeel, Pieter",2017,Environment,具身、游戏与模拟环境,机器人与世界模型,arXiv (preprint repository; acceptance not inferred),,1710.06537,10.1109/ICRA.2018.8460528,https://arxiv.org/abs/1710.06537,verified_metadata,bibliographic_screening,按发现源主题与题名归类；具体环境因素及结论待全文编码。,Source metadata verification and topic screening,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T05:55:14.450577+00:00,evidence/889904813842f1d61617.json,local:环境坐标空间-综述与提案-v3.0.md#reference-62,
P0127,CAD2RL: Real Single-Image Flight without a Single Real Image,"Sadeghi, Fereshteh","Sadeghi, Fereshteh | Levine, Sergey",2016,Environment,具身、游戏与模拟环境,机器人与世界模型,arXiv (preprint repository; acceptance not inferred),,1611.04201,,https://arxiv.org/abs/1611.04201,verified_metadata,bibliographic_screening,按发现源主题与题名归类；具体环境因素及结论待全文编码。,Source metadata verification and topic screening,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T05:55:13.163311+00:00,evidence/864bb647b201b7ae618e.json,local:环境坐标空间-综述与提案-v3.0.md#reference-60,
P0128,A11y-CUA Dataset: Characterizing the Accessibility Gap in Computer Use Agents,"Mohanbabu, Ananya Gubbi","Mohanbabu, Ananya Gubbi | Natalie, Rosiana | Kim, Brandon | Guo, Anhong | Pavel, Amy",2026,Environment,环境变化与鲁棒性,Environment variation/robustness/GUI reliability,arXiv (preprint repository; acceptance not inferred),,2602.09310,10.1145/3772318.3791896,https://arxiv.org/abs/2602.09310,verified_metadata,bibliographic_screening,按发现源主题与题名归类；具体环境因素及结论待全文编码。,Source metadata verification and topic screening,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:02:50.416012+00:00,evidence/516b65a5c5072065cdcb.json,https://github.com/DeLunnLi/Awesome-Multimodal-GUI-Agents,
P0129,AgentHijack: Benchmarking Computer Use Agent Robustness to Common Environment Corruptions,"Sun, Jingwei","Sun, Jingwei | Zhu, Jianing | Li, Yuanyi | Liu, Tongliang | HU, Xia | Han, Bo",2026,Environment,环境变化与鲁棒性,Environment variation/robustness/GUI reliability,arXiv (preprint repository; acceptance not inferred),,2605.25707,,https://arxiv.org/abs/2605.25707,verified_metadata,bibliographic_screening,按发现源主题与题名归类；具体环境因素及结论待全文编码。,Source metadata verification and topic screening,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:02:41.297420+00:00,evidence/9195e56374e2799531d5.json,https://github.com/DeLunnLi/Awesome-Multimodal-GUI-Agents,
P0130,Recovering Policy-Induced Errors: Benchmarking and Trajectory Synthesis for Robust GUI Agents,"Bu, Tianpeng","Bu, Tianpeng | Liu, Xin | Chen, Qihua | Jiang, Hao | Li, Shurui | Duan, Hongtao | Jiang, Lu | Hu, Lulu | Yang, Bin | Zhang, Minying",2026,Environment,环境变化与鲁棒性,Environment variation/robustness/GUI reliability,arXiv (preprint repository; acceptance not inferred),,2605.29447,,https://arxiv.org/abs/2605.29447,verified_metadata,bibliographic_screening,按发现源主题与题名归类；具体环境因素及结论待全文编码。,Source metadata verification and topic screening,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:02:41.929990+00:00,evidence/0209376f849eda272512.json,https://github.com/DeLunnLi/Awesome-Multimodal-GUI-Agents,
P0131,Temporal UI State Inconsistency in Desktop GUI Agents: Formalizing and Defending Against TOCTOU Attacks on Computer-Use Agents,"Xu, Wenpeng","Xu, Wenpeng",2026,Environment,环境变化与鲁棒性,Environment variation/robustness/GUI reliability,arXiv (preprint repository; acceptance not inferred),,2604.18860,,https://arxiv.org/abs/2604.18860,verified_metadata,bibliographic_screening,按发现源主题与题名归类；具体环境因素及结论待全文编码。,Source metadata verification and topic screening,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:02:47.773250+00:00,evidence/8f92fa3d2b3f3e335d1c.json,https://github.com/DeLunnLi/Awesome-Multimodal-GUI-Agents,
P0132,WebTestBench: Evaluating Computer-Use Agents towards End-to-End Automated Web Testing,"Kong, Fanheng","Kong, Fanheng | Zhang, Jingyuan | Yue, Yang | Sun, Chenxi | Tian, Yang | Feng, Shi | Yang, Xiaocui | Wang, Daling | Tian, Yu | Du, Jun | Zeng, Wenchong | Li, Han | Gai, Kun",2026,Environment,环境变化与鲁棒性,Environment variation/robustness/GUI reliability,arXiv (preprint repository; acceptance not inferred),,2603.25226,,https://arxiv.org/abs/2603.25226,verified_metadata,bibliographic_screening,按发现源主题与题名归类；具体环境因素及结论待全文编码。,Source metadata verification and topic screening,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:02:51.659545+00:00,evidence/a6f87de9ae4b5a53aab9.json,https://github.com/DeLunnLi/Awesome-Multimodal-GUI-Agents,
P0133,WinDeskGround: A Benchmark for Robust GUI Grounding in Complex Multi-Window Desktop Environments,"Zhao, Haoren","Zhao, Haoren | Chen, Tianyi | Wang, Zhen",2026,Environment,环境变化与鲁棒性,Environment variation/robustness/GUI reliability,arXiv (preprint repository; acceptance not inferred),,2605.16402,,https://arxiv.org/abs/2605.16402,verified_metadata,bibliographic_screening,按发现源主题与题名归类；具体环境因素及结论待全文编码。,Source metadata verification and topic screening,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:02:43.904574+00:00,evidence/c3aa1c24c63ba2dfb295.json,https://github.com/DeLunnLi/Awesome-Multimodal-GUI-Agents,
P0134,Dark Patterns Meet GUI Agents: LLM Agent Susceptibility to Manipulative Interfaces and the Role of Human Oversight,"Tang, Jingyu","Tang, Jingyu | Chen, Chaoran | Li, Jiawen | Zhang, Zhiping | Guo, Bingcan | Khalilov, Ibrahim | Gebreegziabher, Simret Araya | Yao, Bingsheng | Wang, Dakuo | Ye, Yanfang | Li, Tianshi | Xiao, Ziang | Yao, Yaxing | Li, Toby Jia-Jun",2025,Environment,环境变化与鲁棒性,Adversarial environment variation/GUI and web security,arXiv (preprint repository; acceptance not inferred),,2509.10723,,https://arxiv.org/abs/2509.10723,verified_metadata,bibliographic_screening,按发现源主题与题名归类；具体环境因素及结论待全文编码。,Source metadata verification and topic screening,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:02:45.846810+00:00,evidence/650d8ccfbb95b1573e9b.json,https://github.com/DeLunnLi/Awesome-Multimodal-GUI-Agents,
P0135,Environmental Injection Attacks against GUI Agents in Realistic Dynamic Environments,"Zhang, Yitong","Zhang, Yitong | Li, Ximo | Cai, Liyi | Li, Jia",2025,Environment,环境变化与鲁棒性,Adversarial environment variation/GUI and web security,arXiv (preprint repository; acceptance not inferred),,2509.11250,,https://arxiv.org/abs/2509.11250,verified_metadata,bibliographic_screening,按发现源主题与题名归类；具体环境因素及结论待全文编码。,Source metadata verification and topic screening,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:02:46.518795+00:00,evidence/e8ab8ca206f84914f91c.json,https://github.com/DeLunnLi/Awesome-Multimodal-GUI-Agents,
P0136,Manipulating LLM Web Agents with Indirect Prompt Injection Attack via HTML Accessibility Tree,"Johnson, Sam","Johnson, Sam | Pham, Viet | Le, Thai",2025,Environment,环境变化与鲁棒性,Adversarial environment variation/GUI and web security,arXiv (preprint repository; acceptance not inferred),,2507.14799,,https://arxiv.org/abs/2507.14799,verified_metadata,bibliographic_screening,按发现源主题与题名归类；具体环境因素及结论待全文编码。,Source metadata verification and topic screening,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:02:52.955110+00:00,evidence/c757af420c094963d153.json,https://github.com/DeLunnLi/Awesome-Multimodal-GUI-Agents,
P0137,Mobile GUI Agents under Real-world Threats: Are We There Yet?,"Liu, Guohong","Liu, Guohong | Ye, Jialei | Liu, Jiacheng | Li, Yuanchun | Liu, Wei | Gao, Pengzhi | Luan, Jian | Liu, Yunxin",2025,Environment,环境变化与鲁棒性,Environment variation/robustness/GUI reliability,arXiv (preprint repository; acceptance not inferred),,2507.04227,10.1145/3745756.3809249,https://arxiv.org/abs/2507.04227,verified_metadata,bibliographic_screening,按发现源主题与题名归类；具体环境因素及结论待全文编码。,Source metadata verification and topic screening,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:02:45.203029+00:00,evidence/98de679625a5a389d6b5.json,https://github.com/DeLunnLi/Awesome-Multimodal-GUI-Agents,
P0138,OpenApps: Simulating Environment Variations to Measure UI-Agent Reliability,"Ullrich, Karen","Ullrich, Karen | Su, Jingtong | Shi, Claudia | Subramonian, Arjun | Bar, Amir | Evtimov, Ivan | Tsilivis, Nikolaos | Balestriero, Randall | Kempe, Julia | Ibrahim, Mark",2025,Environment,环境变化与鲁棒性,Environment variation/robustness/GUI reliability,arXiv (preprint repository; acceptance not inferred),,2511.20766,,https://arxiv.org/abs/2511.20766,verified_metadata,bibliographic_screening,按发现源主题与题名归类；具体环境因素及结论待全文编码。,Source metadata verification and topic screening,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:02:40.592186+00:00,evidence/26fd7d526756a5a458af.json,https://github.com/DeLunnLi/Awesome-Multimodal-GUI-Agents,
P0139,SecureWebArena: A Holistic Security Evaluation Benchmark for LVLM-based Web Agents,"Ying, Zonghao","Ying, Zonghao | Shao, Yangguang | Gan, Jianle | Xu, Gan | Zhang, Wenxin | Zou, Quanchen | Shi, Junzheng | Yin, Zhenfei | Zhang, Mingchuan | Liu, Aishan | Liu, Xianglong",2025,Environment,环境变化与鲁棒性,Adversarial environment variation/GUI and web security,arXiv (preprint repository; acceptance not inferred),,2510.10073,,https://arxiv.org/abs/2510.10073,verified_metadata,bibliographic_screening,按发现源主题与题名归类；具体环境因素及结论待全文编码。,Source metadata verification and topic screening,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:02:52.376238+00:00,evidence/b1e1d377739a40afe7f5.json,https://github.com/DeLunnLi/Awesome-Multimodal-GUI-Agents,
